State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,133730,125442,1853
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,335,301,0
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,1435,1172,20
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,981,932,19
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,3674,3215,53
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,11999,10430,134
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,73387,54970,1320
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,1234,1032,29
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,8,8,0
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,2312,1971,69
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,11561,10044,179
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Kingston,5492,4442,68
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,558397,494726,9835
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,2134,1681,29
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,21275,19121,349
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,3148,2671,118
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,5638,5193,102
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,5416,5047,125
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,7879,6895,57
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,3447,2742,38
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,2638,2475,3
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,31432,27801,609
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,28214,22390,651
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,7737,7037,132
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,3417,2945,76
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1120,1020,19
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,36491,33543,735
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,3435,2912,61
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1979,1508,22
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,402,326,9
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,32153,30267,613
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,5622,5209,107
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,2003,1910,30
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1502,1328,24
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,2085,1995,21
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1887,1624,40
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1490,1280,14
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,843,618,33
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,811,729,31
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1146,966,20
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,52032,49200,805
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,3807,3487,78
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1068,659,30
State,Capital_city,Confirmed,Recovered,Deaths
Japan,Tokyo,1674,1413,43
State,Capital_city,Confirmed,Recovered,Deaths
Jordan,Amman,699164,661432,8514
State,Capital_city,Confirmed,Recovered,Deaths
Kazakhstan,Astana,355918,310933,3304
State,Capital_city,Confirmed,Recovered,Deaths
Kenya,Nairobi,155165,106093,2583
State,Capital_city,Confirmed,Recovered,Deaths
"Korea, South",Seoul,118243,107781,1812
State,Capital_city,Confirmed,Recovered,Deaths
Kosovo,Seoul,102720,89432,2115
State,Capital_city,Confirmed,Recovered,Deaths
Kuwait,Kuwait,264198,247136,1502
State,Capital_city,Confirmed,Recovered,Deaths
Kyrgyzstan,Bishkek,93278,87717,1573
State,Capital_city,Confirmed,Recovered,Deaths
Laos,Vientiane,159,49,0
State,Capital_city,Confirmed,Recovered,Deaths
Latvia,Riga,114244,103953,2094
State,Capital_city,Confirmed,Recovered,Deaths
Lebanon,Beirut,518104,441631,7090
State,Capital_city,Confirmed,Recovered,Deaths
Lesotho,Maseru,10723,6267,316
State,Capital_city,Confirmed,Recovered,Deaths
Liberia,Monrovia,2097,1940,85
State,Capital_city,Confirmed,Recovered,Deaths
Libya,Tripoli,174752,160113,2947
State,Capital_city,Confirmed,Recovered,Deaths
Liechtenstein,Vaduz,2855,2724,57
State,Capital_city,Confirmed,Recovered,Deaths
Lithuania,Vilnius,239263,215820,3833
State,Capital_city,Confirmed,Recovered,Deaths
Luxembourg,Luxembourg [Luxemburg/L,66007,62183,790
State,Capital_city,Confirmed,Recovered,Deaths
MS Zaandam,Luxembourg [Luxemburg/L,9,7,2
State,Capital_city,Confirmed,Recovered,Deaths
Madagascar,Antananarivo,34775,27646,588
State,Capital_city,Confirmed,Recovered,Deaths
Malawi,Lilongwe,33989,31864,1145
State,Capital_city,Confirmed,Recovered,Deaths
Malaysia,Kuala Lumpur,387535,363608,1415
State,Capital_city,Confirmed,Recovered,Deaths
Maldives,Male,27403,24116,71
State,Capital_city,Confirmed,Recovered,Deaths
Mali,Bamako,13504,7804,460
State,Capital_city,Confirmed,Recovered,Deaths
Malta,Valletta,30129,29204,412
State,Capital_city,Confirmed,Recovered,Deaths
Marshall Islands,Dalap-Uliga-Darrit,4,4,0
State,Capital_city,Confirmed,Recovered,Deaths
Mauritania,Nouakchott,18207,17560,454
State,Capital_city,Confirmed,Recovered,Deaths
Mauritius,Port-Louis,1205,996,16
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,45580,0,3427
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,22616,0,2591
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,47421,0,8032
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,62043,0,5142
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,242530,0,33643
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,63683,0,4014
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,31795,0,3034
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,121975,0,9272
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,29882,0,1337
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,9263,0,1181
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,634752,0,32241
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,33259,0,2361
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,59298,0,9346
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,11142,0,1171
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,46837,0,5510
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,67583,0,4102
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,56127,0,4810
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,37949,0,6050
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,84833,0,11777
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,36665,0,3575
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,10797,0,1532
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,51011,0,6582
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,67755,0,6164
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,130140,0,10471
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,19294,0,2375
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,29748,0,2735
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,25813,0,2350
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,39244,0,4293
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,11670,0,1777
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Port-Louis,82479,0,11178
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Ciudad de M,2323430,1845008,214504
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Ciudad de M,37474,0,5959
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Ciudad de M,72772,0,6472
State,Capital_city,Confirmed,Recovered,Deaths
Mexico,Ciudad de M,0,1845008,0
State,Capital_city,Confirmed,Recovered,Deaths
Micronesia,Ciudad de M,1,1,0
State,Capital_city,Confirmed,Recovered,Deaths
Moldova,Chisinau,248518,235965,5691
State,Capital_city,Confirmed,Recovered,Deaths
Monaco,Monaco-Ville,2426,2317,31
State,Capital_city,Confirmed,Recovered,Deaths
Mongolia,Ulan Bator,29219,14745,74
State,Capital_city,Confirmed,Recovered,Deaths
Montenegro,Ulan Bator,96348,92142,1457
State,Capital_city,Confirmed,Recovered,Deaths
Morocco,Rabat,508530,494415,8983
State,Capital_city,Confirmed,Recovered,Deaths
Mozambique,Maputo,69597,62408,806
State,Capital_city,Confirmed,Recovered,Deaths
Namibia,Windhoek,47383,45278,622
State,Capital_city,Confirmed,Recovered,Deaths
Nepal,Kathmandu,294601,276755,3122
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,160476,0,1948
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,3370,0,13
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,24646,0,233
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,32512,0,232
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,37719,0,459
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,34236,0,245
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,96447,0,1565
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,344280,0,4100
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,196,180,3
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,229985,0,3057
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,245594,0,2491
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,2214,2174,27
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,94198,0,1101
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Kathmandu,111740,0,1231
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Amsterdam,1470037,22714,17245
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Amsterdam,10505,10069,97
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Amsterdam,12058,10291,102
State,Capital_city,Confirmed,Recovered,Deaths
Netherlands,Amsterdam,29861,0,341
State,Capital_city,Confirmed,Recovered,Deaths
New Zealand,Wellington,2600,2542,26
State,Capital_city,Confirmed,Recovered,Deaths
Nicaragua,Managua,6835,4225,181
State,Capital_city,Confirmed,Recovered,Deaths
Niger,Niamey,5143,4812,191
State,Capital_city,Confirmed,Recovered,Deaths
Nigeria,Abuja,164633,154643,2061
State,Capital_city,Confirmed,Recovered,Deaths
North Macedonia,Skopje,149710,127139,4628
State,Capital_city,Confirmed,Recovered,Deaths
Norway,Oslo,110061,17998,736
State,Capital_city,Confirmed,Recovered,Deaths
Oman,Masqat,185278,165051,1942
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Masqat,21477,20105,230
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Masqat,5247,5033,104
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Masqat,72613,59080,657
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Masqat,112140,94675,3066
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Masqat,285542,232135,7897
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Masqat,276670,261871,4587
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Islamabad,790016,686488,16999
State,Capital_city,Confirmed,Recovered,Deaths
Pakistan,Islamabad,16327,13589,458
State,Capital_city,Confirmed,Recovered,Deaths
Panama,Ciudad de Panam,362358,352255,6200
State,Capital_city,Confirmed,Recovered,Deaths
Papua New Guinea,Port Moresby,10338,7364,99
State,Capital_city,Confirmed,Recovered,Deaths
Paraguay,Asunci,263134,215702,5715
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,47416,0,2639
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,29261,0,858
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,62393,0,3599
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,17816,0,416
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,51390,0,1067
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,29189,0,899
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,66991,0,2839
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,12491,0,346
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,27904,0,756
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,37933,0,1387
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,12417,0,344
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Asunci,11049,1670805,408
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,1745655,1670805,59012
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,59735,0,2479
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,58354,0,2005
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,47592,0,2431
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,12557,0,220
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,38668,0,1108
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,22835,0,520
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,70343,0,2323
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,25458,0,692
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,89279,0,3085
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,14715,0,532
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,25367,0,418
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,22948,0,719
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,48543,0,1117
State,Capital_city,Confirmed,Recovered,Deaths
Peru,Lima,803011,0,25805
State,Capital_city,Confirmed,Recovered,Deaths
Philippines,Manila,979740,860412,16529
State,Capital_city,Confirmed,Recovered,Deaths
Poland,Warszawa,2742122,2401457,64707
State,Capital_city,Confirmed,Recovered,Deaths
Portugal,Lisboa,833397,791751,16957
State,Capital_city,Confirmed,Recovered,Deaths
Qatar,Doha,200778,178461,413
State,Capital_city,Confirmed,Recovered,Deaths
Romania,Bucuresti,1042521,963840,27113
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,22216,21345,274
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,11920,11620,120
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,746,733,7
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,44773,39373,2589
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,20203,17306,451
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,65251,62260,2191
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,34628,33558,654
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,1075242,980003,17923
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,40581,37549,1727
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,44288,41640,605
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,42077,40624,618
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,52821,50077,1122
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,38426,37185,415
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,41586,38748,342
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,35762,25789,320
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,27465,25897,434
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,36222,34172,616
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,22221,21441,521
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,20423,17714,432
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,245578,202505,5727
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,33754,31543,548
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,41853,37931,823
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,31952,31013,386
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,39428,37522,850
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,31523,28937,1075
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,56151,53730,1065
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,32036,29659,1440
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,35934,33433,674
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,60244,57369,1415
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,85384,78991,3008
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,23829,21705,1338
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,33986,32338,1129
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,31396,29464,385
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,33683,31778,306
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,1094,1056,4
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,53734,48503,2115
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,32313,28989,801
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,79429,74615,2582
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,45417,43443,450
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,69539,64132,3428
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,86339,77317,3987
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,49109,44025,2021
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,19856,17888,235
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,58128,53709,1389
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,12951,12336,225
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,52407,49517,1325
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,15799,15330,201
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,23585,22700,439
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,20342,19639,339
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,19970,19841,73
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,41983,39304,1122
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,29649,27491,121
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,58077,52640,913
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,31158,28618,457
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,38086,35699,1780
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,34691,31931,430
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,51526,49315,374
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,42994,41786,881
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,112711,107883,3093
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,16656,16015,194
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,43339,40724,707
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,44463,41471,975
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,14352,13786,171
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,34576,33071,595
State,Capital_city,Confirmed,Recovered,Deaths
Russia,Bucuresti,29096,27661,843
State,Capital_city,Confirmed,Recovered,Deaths
